序號,縣市,業者,品項,批號,有效日期,備註
613,臺中市,永順豐商行,益康大豆沙拉油18L,2.02704e+13,2027/4/15,原資料以科學記號紀載，無從判定油品序號
613,臺中市,永順豐商行,益康大豆沙拉油18L,20270522000408,2027/05/22,延續前一列品項的批號/日期
613,臺中市,永順豐商行,益康大豆沙拉油(18KG),20270416000408,2027/04/16,
613,臺中市,永順豐商行,益康大豆沙拉油(18L),20270413000408,2027/04/13,
613,臺中市,永順豐商行,益康大豆沙拉油(18L),20270421000408,2027/04/21,延續前一列品項的批號/日期
613,臺中市,永順豐商行,益康烹調油(調合油)18L,20270522000403,2027/05/22,
613,臺中市,永順豐商行,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
614,臺中市,永赫有限公司,泰山特級歐式蔬菜調合油-2L*6,20270725.j,20270725,
615,臺中市,永豐南北雜貨有限公司,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
616,臺中市,玉美生技股份有限公司,福壽健味香油-3L,BL070526L,20280428,
617,臺中市,禾迦歡,益康大豆沙拉油(18L),20270420000408,2027/04/20,
618,臺中市,禾迦歡有限公司,益康大豆沙拉油 18L,20270527000408,2027/5/27,
619,臺中市,禾瑞糧食有限公司,沙拉油 １８Ｌ,C2220526O,2027/05/21,
619,臺中市,禾瑞糧食有限公司,福壽大豆沙拉油-18L,C2190526P,20270518,
619,臺中市,禾瑞糧食有限公司,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,
619,臺中市,禾瑞糧食有限公司,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,延續前一列品項的批號/日期
619,臺中市,禾瑞糧食有限公司,福壽炸酥油-18L,BL150526D,20270514,
619,臺中市,禾瑞糧食有限公司,福壽炸酥油-18L,BL220526D,20270521,延續前一列品項的批號/日期
620,臺中市,好樂迪三民店,金酥耐炸油-18L,20270417,20270417,
620,臺中市,好樂迪三民店,金酥耐炸油-18L,20270421,20270421,延續前一列品項的批號/日期
620,臺中市,好樂迪三民店,金酥耐炸油-18L,20270522,20270522,延續前一列品項的批號/日期
621,臺中市,好樂迪大里店,金酥耐炸油-18L,20270414,20270414,
621,臺中市,好樂迪大里店,金酥耐炸油-18L,20270421,20270421,延續前一列品項的批號/日期
621,臺中市,好樂迪大里店,金酥耐炸油-18L,20270522,20270522,延續前一列品項的批號/日期
621,臺中市,好樂迪大里店,金酥耐炸油-18L,2027040801,2027.04.08,延續前一列品項的批號/日期
622,臺中市,好樂迪文心店,金酥耐炸油-18L,20270414,20270414,
622,臺中市,好樂迪文心店,金酥耐炸油-18L,20270417,20270417,延續前一列品項的批號/日期
622,臺中市,好樂迪文心店,金酥耐炸油-18L,20270421,20270421,延續前一列品項的批號/日期
622,臺中市,好樂迪文心店,金酥耐炸油-18L,20270522,20270522,延續前一列品項的批號/日期
623,臺中市,宇豐商行,益康大豆沙拉油 18L,20270525000408,2027/5/25,
623,臺中市,宇豐商行,益康大豆沙拉油18L,20270525000408,2027/05/25,
623,臺中市,宇豐商行,益康烹調油(調合油)18L,20270522000403,2027/05/22,
624,臺中市,成偉食品股份有限公司,福壽大豆沙拉油-18L,C2190526P,20270518,
624,臺中市,成偉食品股份有限公司,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
625,臺中市,旭安國際有限公司,益康大豆沙拉油 18L,20270410000407,2027.04.10,
626,臺中市,百㇐香食品有限公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
627,臺中市,竹記有限公司,沙拉油 18Ｌ(福壽),C2150426O,2027.04.15,
627,臺中市,竹記有限公司,沙拉油 １８Ｌ,C2280526O,2027/05/27,
627,臺中市,竹記有限公司,沙拉油-18L,20270414,20270414,
627,臺中市,竹記有限公司,沙拉油-18L,20270521,20270521,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,沙拉油-18L,20270522,20270522,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,沙拉油－塑桶 3L,C1140426K,2027.04.13,
627,臺中市,竹記有限公司,花生風味精華調合油-2L,BL130426F,20280108,
627,臺中市,竹記有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,
627,臺中市,竹記有限公司,香油－Ａ ３Ｌ,BS050626L,2028/06/03,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,益康大豆沙拉油 18L,20270410000407,2027.04.10,
627,臺中市,竹記有限公司,健味香油 3L,BL150426L,2028.04.05,
627,臺中市,竹記有限公司,健味香油 3L,BL240426L,2028.04.19,
627,臺中市,竹記有限公司,黃金優選大豆沙拉油-3L*6,20270416,20270416,
627,臺中市,竹記有限公司,福壽大豆沙拉油-3L,C1140426K,20270413,
627,臺中市,竹記有限公司,福壽大豆沙拉油-3L,C1180526K,20270517,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-3L,C1220426K,20270421,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2100426O,20270409,
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2140426O,20270413,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2150426O,20270414,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽好味香油-3L,BL160426L,20280410,
627,臺中市,竹記有限公司,福壽健味香油-3L,BL150426L,20280405,
627,臺中市,竹記有限公司,福壽健味香油-3L,BL240426L,20280419,延續前一列品項的批號/日期
627,臺中市,竹記有限公司,福壽辣椒油-3L,BL150426F,20280408,
628,臺中市,米谷食品有限公司,沙拉油 18Ｌ(福壽),C2160426O,2027.04.15,
628,臺中市,米谷食品有限公司,福壽大豆沙拉油-18L,C2160426O,20270415,
628,臺中市,米谷食品有限公司,福壽大豆沙拉油-600CC,C1230426A,20270422,
628,臺中市,米谷食品有限公司,福壽香油-3L,BS270426L,20280419,
629,臺中市,米谷商店,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
629,臺中市,米谷商店,沙拉油-18L,20270413,20270413,
629,臺中市,米谷商店,沙拉油-18L,20270417,20270417,延續前一列品項的批號/日期
629,臺中市,米谷商店,金酥耐炸油-18L,20270522,20270522,
629,臺中市,米谷商店,黃金優選大豆沙拉油-3L*6,20270414,20270414,
629,臺中市,米谷商店,黃金優選大豆沙拉油-18L,20270415,20270415,
629,臺中市,米谷商店,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,
629,臺中市,米谷商店,福壽健味香油-3L,BL080526L,20280428,
631,臺中市,臣國行,泰山大豆沙拉油0.6L*12入(新版),20270416,20270416,
631,臺中市,臣國行,泰山大豆沙拉油0.6L*12入(新版),20270422,20270422,延續前一列品項的批號/日期
632,臺中市,吳建泩倉庫,泰山大豆沙拉油0.6L*12入(新版),20270413,20270413,
632,臺中市,吳建泩倉庫,泰山大豆沙拉油0.6L*12入(新版),20270416,20270416,延續前一列品項的批號/日期
632,臺中市,吳建泩倉庫,泰山不飽和調合油-2L*6,20271017,20271017,
633,臺中市,吳O泩倉庫,泰山大豆沙拉油0.6L*12入(新版),2027041301,2027.04.13,
634,臺中市,吳O紘,㇐級黃豆油,1150413,20270412,
634,臺中市,吳O紘,沙拉油 １８Ｌ,C2260526O,2027/05/25,
634,臺中市,吳O紘,福壽大豆沙拉油-3L,C1100426K,20270409,
634,臺中市,吳O紘,福壽大豆沙拉油-3L,C1210426K,20270420,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2130426O,20270412,
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2170426O,20270416,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2190526P,20270518,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2200426O,20270419,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,
634,臺中市,吳O紘,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油 １８Ｌ,BL250526D,2027/05/24,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油-18L,BL090426D,20270408,
634,臺中市,吳O紘,福壽炸酥油-18L,BL150526D,20270514,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油-18L,BL180526D,20270517,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油-18L,BL200426D,20270419,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油-18L,BL200526D,20270519,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽炸酥油-18L,BL220526D,20270521,延續前一列品項的批號/日期
634,臺中市,吳O紘,福壽香油-3L,BS180526L,20280428,
635,臺中市,宏忠油糧行,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,
635,臺中市,宏忠油糧行,福壽大豆沙拉油-3L(全),C1140426K,20270413,
635,臺中市,宏忠油糧行,福壽大豆沙拉油-18L,C2190526O,20270518,
635,臺中市,宏忠油糧行,福壽好味香油-3L,BL190526L,20280428,
636,臺中市,宏駿商行,沙拉油-18L,20270415,20270415,
636,臺中市,宏駿商行,金酥耐炸油-18L,20270414,20270414,
636,臺中市,宏駿商行,金酥耐炸油-18L,20270522,20270522,延續前一列品項的批號/日期
636,臺中市,宏駿商行,益康大豆沙拉油 18L,20270525000408,2027/5/25,
636,臺中市,宏駿商行,益康大豆沙拉油18L,20270525000408,2027/05/25,
636,臺中市,宏駿商行,黃金優選大豆沙拉油-3L*6,20270417,20270417,
637,臺中市,志野商行,福壽大豆沙拉油-3L,C1220426K,20270421,
637,臺中市,志野商行,福壽大豆沙拉油-18L,C2150526O,20270514,
637,臺中市,志野商行,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
637,臺中市,志野商行,福壽炸酥油-18L,BL210426D,20270420,
637,臺中市,志野商行,福壽炸酥油-18L,BL220426D,20270421,延續前一列品項的批號/日期
637,臺中市,志野商行,福壽香油-3L,BS220426L,20280419,
638,臺中市,志達實業股份有限公司,金酥耐炸油-18L,20270417,20270417,
638,臺中市,志達實業股份有限公司,金酥耐炸油-18L,20270522,20270522,延續前一列品項的批號/日期
638,臺中市,志達實業股份有限公司,金酥耐炸油-18L,2027040801,2027.04.08,延續前一列品項的批號/日期
639,臺中市,李O滿,沙拉油 18Ｌ(福壽),C2150426O,2027.04.15,
639,臺中市,李O滿,沙拉油 １８Ｌ,C2270526P,2027/05/26,
639,臺中市,李O滿,沙拉油－塑桶 3L,C1140426K,2027.04.13,
639,臺中市,李O滿,沙拉油－塑桶 3L,C1160426K,2027.04.15,
639,臺中市,李O滿,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,
639,臺中市,李O滿,福壽大豆沙拉油-3L,C1140426K,20270413,
639,臺中市,李O滿,福壽大豆沙拉油-3L,C1160426K,20270415,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-3L,C1180526K,20270517,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-3L,C1210426K,20270420,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-18L,C2090426O,20270408,
639,臺中市,李O滿,福壽大豆沙拉油-18L,C2150426O,20270414,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-18L,C2190526P,20270518,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,
639,臺中市,李O滿,福壽炸酥油-18L,BL170426D,20270416,
639,臺中市,李O滿,福壽炸酥油-18L,BL200426D,20270419,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽炸酥油-18L,BL220426D,20270421,延續前一列品項的批號/日期
639,臺中市,李O滿,福壽炸酥油-18L,BL220526D,20270521,延續前一列品項的批號/日期
640,臺中市,玖和食品有限公司,益康大豆沙拉油 18L,20270528000408,2027/5/28,
641,臺中市,甫疄商行,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
642,臺中市,良國,泰山不飽和調合油-1.5L*6,20271017,20271017,
643,臺中市,佳O香,㇐級黃豆油,1150413,20270412,
644,臺中市,佶立商行,福壽好味香油-3L,BL300426L,20280419,
644,臺中市,佶立商行,福壽健味香油-3L,BL080526L,20280428,
645,臺中市,侑嘉詮企業有限公司,益康大豆沙拉油18L,2.02704e+13,2027/4/15,原資料以科學記號紀載，無從判定油品序號
645,臺中市,侑嘉詮企業有限公司,益康烹調油(調合油),20270413000403,2027.04.13,
646,臺中市,味丹企業股份有限公司,益康大豆沙拉油 18KG,20270526000408,2027/5/26,
647,臺中市,味全台中廠,㇐級黃豆油,1150408,20270407,
648,臺中市,味源股份有限公司,㇐級黃豆油(福懋),202605191315,2026/11/10,
648,臺中市,味源股份有限公司,益康大豆沙拉油 18L,20270410000407,2027.04.10,
649,臺中市,味榮食品工業股份有限公司,沙拉油-18L,20270413,20270413,
649,臺中市,味榮食品工業股份有限公司,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
650,臺中市,和岱有限公司,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,
650,臺中市,和岱有限公司,健味香油 3L,BL150426L,2028.04.05,
650,臺中市,和岱有限公司,健味香油 3L,BL240426L,2028.04.19,
650,臺中市,和岱有限公司,福壽大豆沙拉油-3L,C1220426K,20270421,
650,臺中市,和岱有限公司,福壽好味香油-3L,BL160426L,20280410,
650,臺中市,和岱有限公司,福壽健味香油-3L,BL150426L,20280405,
650,臺中市,和岱有限公司,福壽健味香油-3L,BL240426L,20280419,延續前一列品項的批號/日期
651,臺中市,和誠實業有限公司,沙拉油-18L,20270410,20270410,
652,臺中市,和誠實業有限公司 台中久豐,沙拉油-18L,20270413,20270413,
653,臺中市,和誠實業有限公司太平 萬生行,沙拉油-18L,20270415,20270415,
654,臺中市,尚新食品工廠,㇐級黃豆油,2.02604e+11,2026/10/8,原資料以科學記號紀載，無從判定油品序號
655,臺中市,尚達商行總倉,沙拉油-18L,20270414,20270414,
655,臺中市,尚達商行總倉,金酥耐炸油-18L,20270414,20270414,
655,臺中市,尚達商行總倉,黃金優選大豆沙拉油-3L*6,20270416,20270416,
656,臺中市,怡饗美食股份有限公司,健味香油 3L,BL240426L,2028.04.19,
656,臺中市,怡饗美食股份有限公司,健味香油 ３Ｌ(P*6),BL100626L,2028/05/22,
656,臺中市,怡饗美食股份有限公司,福壽大豆沙拉油-18L,C2200526O,20270519,
656,臺中市,怡饗美食股份有限公司,福壽胡麻油-3L,BL200426L,20280210,
656,臺中市,怡饗美食股份有限公司,福壽健味香油-3L,BL070526L,20280428,
656,臺中市,怡饗美食股份有限公司,福壽健味香油-3L,BL130426L,20280402,延續前一列品項的批號/日期
656,臺中市,怡饗美食股份有限公司,福壽健味香油-3L,BL150426L,20280405,延續前一列品項的批號/日期
656,臺中市,怡饗美食股份有限公司,福壽健味香油-3L,BL190526L,20280428,延續前一列品項的批號/日期
656,臺中市,怡饗美食股份有限公司,福壽健味香油-3L,BL240426L,20280419,延續前一列品項的批號/日期
657,臺中市,明光商行,沙拉油 １８Ｌ,C2280526O,2027/05/27,
657,臺中市,明光商行,花生風味精華調合油-2L,BL100426F,20280108,
657,臺中市,明光商行,健味香油 ３Ｌ(P*6),BL100626L,2028/05/22,
657,臺中市,明光商行,黃金優選大豆沙拉油-18L,20270420,20270420,
657,臺中市,明光商行,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,
657,臺中市,明光商行,福壽香油-3L,BS060526L,20280428,
657,臺中市,明光商行,福壽健味香油-3L,BL070526L,20280428,
657,臺中市,明光商行,福壽健味香油-3L,BL080526L,20280428,延續前一列品項的批號/日期
657,臺中市,明光商行,福壽健味香油-3L,BL130426L,20280402,延續前一列品項的批號/日期
658,臺中市,明昱商行,益康大豆沙拉油 18L,20270528000408,2027/5/28,
658,臺中市,明昱商行,益康大豆沙拉油18L,2.02704e+13,2027/4/15,原資料以科學記號紀載，無從判定油品序號
658,臺中市,明昱商行,益康烹調油(調合油),20270413000403,2027.04.13,
658,臺中市,明昱商行,益康烹調油(調合油)18L,20270522000403,2027/05/22,
658,臺中市,明昱商行,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
