序號,縣市,業者,品項,批號,有效日期,備註
,新北市,楊壬溏,福壽大豆沙拉油-18K,C2270426P,20270426,福壽自行揭露
,新北市,楊壬溏,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,新北市,楊壬溏,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,楊壬溏,福壽大豆沙拉油-3L,C1100426K,20270409,福壽自行揭露
,新北市,楊壬溏,福壽大豆沙拉油-3L,C1190526K,20270518,福壽自行揭露
,新北市,楊壬溏,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,新北市,楊壬溏,福壽辣椒油-3L,BL140426F,20280408,福壽自行揭露
,臺北市,楊忠清,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,基隆市,楊振奇,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,基隆市,楊振奇,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,新北市,楊維仁,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,新北市,楊維仁,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,新北市,楊維仁,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,新北市,楊維仁,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2050626P,20270604,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2120626O,20270611,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2190526O,20270518,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2220426O,20270421,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2260626O,20270625,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-18L,C2300426O,20270429,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-3L,C1100626K,20270609,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-600CC,C1140526A,20270513,福壽自行揭露
,新北市,楊維仁,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,新北市,楊維仁,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,新北市,楊維仁,福壽炸酥油-18L,BL210426D,20270420,福壽自行揭露
,新北市,楊維仁,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS040626L,20280531,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS050526L,20280419,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS060526L,20280428,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS210426L,20280413,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS250526L,20280513,福壽自行揭露
,新北市,楊維仁,福壽香油-3L,BS260526L,20280513,福壽自行揭露
,新北市,楊維仁,福壽健味香油-3L,BL150626L,20280607,福壽自行揭露
,新北市,楊維仁,福壽辣椒油-3L,BL050526F,20280423,福壽自行揭露
,臺北市,楠暉食品有限公司,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,臺北市,楠暉食品有限公司,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,臺北市,楠暉食品有限公司,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,臺北市,楠暉食品有限公司,福壽大豆沙拉油-18L(A),C2040626P,20270603,福壽自行揭露
,臺北市,楠暉食品有限公司,福壽大豆沙拉油-18L(A),C2150526P,20270514,福壽自行揭露
,臺北市,楠暉食品有限公司,福壽炸酥油-18L,BL240626D,20270623,福壽自行揭露
,雲林縣,源欣興,一級黃豆油,315-1150614,20270613,福壽自行揭露
,南投縣,源泉企業行,福壽大豆沙拉油-18L,C2230426O,20270422,福壽自行揭露
,南投縣,源泉企業行,福壽大豆沙拉油-18L,C2230626P,20270622,福壽自行揭露
,南投縣,源泉企業行,福壽大豆沙拉油-3L,C1160626K,20270615,福壽自行揭露
,南投縣,源泉企業行,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,南投縣,源泉企業行,福壽大豆沙拉油-3L,C1220426K,20270421,福壽自行揭露
,南投縣,源泉企業行,福壽炸酥油-18L,BL220426D,20270421,福壽自行揭露
,桃園市,源泉興食品有限公司,福壽大豆沙拉油-18L,C2290526O,20270528,福壽自行揭露
,桃園市,源泉興食品有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,彰化縣,源泰昌食品工廠,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,彰化縣,源泰昌食品工廠,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,桃園市,源富雜糧有限公司,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,桃園市,源富雜糧有限公司,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,桃園市,源富雜糧有限公司,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,桃園市,源富雜糧有限公司,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,花蓮縣,源饕有限公司,福壽辣椒油-3L,BL050526F,20280423,福壽自行揭露
,桃園市,瑞治食品有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,桃園市,瑞治食品有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,桃園市,瑞治食品有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,金門縣,瑞美有限公司,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,金門縣,瑞美有限公司,福壽大豆沙拉油-600CC,C1300626A,20270629,福壽自行揭露
,臺中市,瑞瑾商行,不飽和大豆沙拉油-2L,C1160426A,20280410,福壽自行揭露
,臺中市,瑞瑾商行,福壽大豆沙拉油-600CC,C1120526A,20270511,福壽自行揭露
,臺中市,瑞瑾商行,福壽大豆沙拉油-600CC,C1130526A,20270512,福壽自行揭露
,臺中市,瑞瑾商行,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,臺中市,瑞瑾商行,福壽大豆沙拉油-600CC,C1230426A,20270422,福壽自行揭露
,臺中市,瑞瑾商行,福壽大豆沙拉油-600CC,C1290626A,20270628,福壽自行揭露
,臺中市,瑞瑾商行,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,臺中市,瑞瑾商行,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,臺中市,瑞瑾商行,福壽好味香油-3L,BL240626L,20280607,福壽自行揭露
,臺中市,瑞瑾商行,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,臺中市,瑞瑾商行,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,臺中市,瑞瑾商行,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油 １８Ｌ,C2270526P,2027/05/26,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,臺中市,群用企業有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2040526O,20270503,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2130426O,20270412,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2240626O,20270623,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-18L,C2270526P,20270526,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1080526K,20270507,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1270426K,20270426,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,臺中市,群用企業有限公司,福壽大豆沙拉油-600CC,C1220426A,20270421,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油 １８Ｌ,BL220526D,2027/05/21,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL070526D,20270506,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL220526D,20270521,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,臺中市,群用企業有限公司,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,臺中市,群用企業有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,臺中市,群用企業有限公司,福壽香油-3L,BS260526L,20280513,福壽自行揭露
,屏東縣,義香,一級黃豆油,315-1150428,20270427,福壽自行揭露
,桃園市,聖香食品行,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,桃園市,聖香食品行,香油－Ａ ３Ｌ,BS100626L,2028/06/03,福壽自行揭露
,桃園市,聖香食品行,福壽大豆沙拉油-18L,C2100426O,20270409,福壽自行揭露
,桃園市,聖香食品行,福壽大豆沙拉油-18L,C2100626O,20270609,福壽自行揭露
,桃園市,聖香食品行,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,桃園市,聖香食品行,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,桃園市,聖香食品行,福壽炸酥油-18L,BL020626D,20270601,福壽自行揭露
,桃園市,聖香食品行,福壽炸酥油-18L,BL040626D,20270603,福壽自行揭露
,桃園市,聖香食品行,福壽炸酥油-18L,BL150526D,20270514,福壽自行揭露
,桃園市,聖香食品行,福壽炸酥油-18L,BL190526D,20270518,福壽自行揭露
,桃園市,聖香食品行,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,桃園市,聖香食品行,福壽香油-3L,BS100626L,20280603,福壽自行揭露
,桃園市,聖香食品行,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,新北市,萬喜商行,沙拉油 １８Ｌ,C2280526O,2027/05/27,福壽自行揭露
,新北市,萬喜商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-18L,C2100426O,20270409,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-18L,C2280426O,20270427,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-18L,C2280526O,20270527,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-3L,C1080526K,20270507,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-3L,C1100626K,20270609,福壽自行揭露
,新北市,萬喜商行,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL020626D,20270601,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL140526D,20270513,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL240426D,20270423,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,新北市,萬喜商行,福壽炸酥油-18L,BL280526D,20270527,福壽自行揭露
,新北市,葉小紅,福壽健味香油-3L,BL150426L,20280405,福壽自行揭露
,花蓮市,裕淂行,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,花蓮市,裕淂行,福壽香油-3L,BS060526L,20280428,福壽自行揭露
,臺北市,裕興食品有限公司,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,臺北市,裕興食品有限公司,沙拉油 １８Ｌ,C2260526O,2027/05/25,福壽自行揭露
,臺北市,裕興食品有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1140426K,20270413,福壽自行揭露
,臺北市,裕興食品有限公司,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,臺北市,裕興食品有限公司,福壽大豆沙拉油-3L,C1070526K,20270506,福壽自行揭露
,臺北市,裕興食品有限公司,福壽大豆沙拉油-3L,C1140426K,20270413,福壽自行揭露
,臺北市,裕興食品有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,臺北市,裕興食品有限公司,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,臺北市,裕興食品有限公司,福壽辣椒油-3L,BL150426F,20280408,福壽自行揭露
,苗栗縣,詮紘食品有限公司,沙拉油 １８Ｌ,C2160426O,2027/04/15,福壽自行揭露
,苗栗縣,詮紘食品有限公司,福壽大豆沙拉油-18L,C2160426O,20270415,福壽自行揭露
,苗栗縣,詮紘食品有限公司,福壽大豆沙拉油-18L,C2170426O,20270416,福壽自行揭露
,臺中市,詮緯行,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,澎湖縣,誠一食品有限公司,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,澎湖縣,誠一食品有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,澎湖縣,誠一食品有限公司,福壽大豆沙拉油-3L,C1210426K,20270420,福壽自行揭露
,澎湖縣,誠一食品有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,澎湖縣,誠一食品有限公司,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,宜蘭縣,誠毅商行,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,宜蘭縣,誠毅商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,宜蘭縣,誠毅商行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-18L,C2290626O,20270628,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-3L,C1100626K,20270609,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-3L,C1270426K,20270426,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,宜蘭縣,誠毅商行,福壽大豆沙拉油-600CC,C1230426A,20270422,福壽自行揭露
,宜蘭縣,誠毅商行,福壽好味香油-3L,BL160426L,20280410,福壽自行揭露
,宜蘭縣,誠毅商行,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,高雄市,資寶企業行,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,高雄市,資寶企業行,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,高雄市,資寶企業行,福壽香油-3L,BS260526L,20280513,福壽自行揭露
,高雄市,資寶企業行,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,高雄市,資寶企業行,福壽健味香油-3L,BL010626L,20280517,福壽自行揭露
,高雄市,資寶企業行,福壽辣椒油-3L,BL050526F,20280423,福壽自行揭露
,高雄市,資寶企業行,福壽辣椒油-3L,BL150426F,20280408,福壽自行揭露
,高雄市,資寶企業行,福壽辣椒油-3L,BL290426F,20280423,福壽自行揭露
,新北市,農昌商行,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,新北市,農昌商行,沙拉油 １８Ｌ,C2140426P,20270413,福壽自行揭露
,新北市,農昌商行,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
